"address","businessProfileId","categories/0","categories/1","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Atmosphere","reviewContext/Hair type","reviewContext/Maintenance","reviewContext/Negative","reviewContext/Positive","reviewContext/Price","reviewContext/Requested style","reviewContext/Services","reviewContext/Specialties","reviewContext/Stylist","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Mall - 5959+RVJ - Nad Al Sheba - Nad Al Sheba 3 - Dubai, Shop No. L2-048 - Nad Al Sheba - Dubai - United Arab Emirates","14518087998721160204","Beauty salon",,"Beauty salon","3790720900115066033",,"AE","0x3e5f67e946eea047:0x349b58931601ecb1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlq__MYWh1RivJRTFLptWE8qP_h_pzKb9Mge7XxJMuQW_FO4EXv2BFKhvz3u9cSnl4bcUJSuoEPIGi61eQU7l1SUzcVRarEjImq--5Q_k5_T3G7oLL3a20LW1bRxfiin68CYvRZidyT43OS=w408-h544-k-no","false","false","/g/11l_bl8jf6","en","2","25.1595625","55.3696875",,"Nad Al Sheba - Nad Al Sheba 3","en","false","ChIJR6DuRulnXz4RsewBFpNYmzQ",,,"4 years ago","2022-05-02T07:19:27.491Z",,"2022-05-03T09:01:49.000Z","Dear Miss Reem, , we appreciate your feedback . I am so sorry this has happened.we will take care of it do not happen again in the future. thanks",,,,,,,,"Hairstyling",,,"ChZDSUhNMG9nS0VJQ0FnSUMybjRQVlB3EAE",,,,,,,,,,,,,,"Google",,,"8",,,"626","2026-09-03T06:48:58.536Z","Direct Detail URL: https://maps.google.com/?cid=3790720900115066033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","1","Dubai","Mall - 5959+RVJ - Nad Al Sheba - Nad Al Sheba 3 - Dubai, Shop No. L2-048","false","BAAAAADDDDD EXPERIENCE THEY TOOK OVERLAP APPOINTMENTS THIS IS THE LAST TIME :) don't recommend it at all my appointment is at 10 and it is 11:18 and they didn't start with my hair :)don't visit...",,"Bedashing Beauty Lounge Nad Al Sheba","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Nad%20Al%20Sheba&query_place_id=ChIJR6DuRulnXz4RsewBFpNYmzQ",
"Mall - 5959+RVJ - Nad Al Sheba - Nad Al Sheba 3 - Dubai, Shop No. L2-048 - Nad Al Sheba - Dubai - United Arab Emirates","14518087998721160204","Beauty salon",,"Beauty salon","3790720900115066033",,"AE","0x3e5f67e946eea047:0x349b58931601ecb1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlq__MYWh1RivJRTFLptWE8qP_h_pzKb9Mge7XxJMuQW_FO4EXv2BFKhvz3u9cSnl4bcUJSuoEPIGi61eQU7l1SUzcVRarEjImq--5Q_k5_T3G7oLL3a20LW1bRxfiin68CYvRZidyT43OS=w408-h544-k-no","false","true","/g/11l_bl8jf6","en","1","25.1595625","55.3696875",,"Nad Al Sheba - Nad Al Sheba 3","en","false","ChIJR6DuRulnXz4RsewBFpNYmzQ",,,"4 years ago","2022-05-02T07:04:26.490Z",,"2022-05-03T09:00:16.000Z","Dear Miss Alyazia, , Thank you for bringing this to our attention. We're sorry you had a bad experience. We'll strive to do better and make sure it will not happen again in the future.",,,,,,,,"Hairstyling",,,"ChZDSUhNMG9nS0VJQ0FnSUMybi0yMFZREAE",,,,,,,,,,,,,,"Google",,,"22",,,"626","2026-09-03T06:48:58.536Z","Direct Detail URL: https://maps.google.com/?cid=3790720900115066033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","1","Dubai","Mall - 5959+RVJ - Nad Al Sheba - Nad Al Sheba 3 - Dubai, Shop No. L2-048","false","Booked an appointment, and when we arrived we waited for 1 hour because they prioritized another client that didn’t even book an appointment at the same time we did. Very bad experience overall",,"Bedashing Beauty Lounge Nad Al Sheba","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Nad%20Al%20Sheba&query_place_id=ChIJR6DuRulnXz4RsewBFpNYmzQ",
"Mall - 5959+RVJ - Nad Al Sheba - Nad Al Sheba 3 - Dubai, Shop No. L2-048 - Nad Al Sheba - Dubai - United Arab Emirates","14518087998721160204","Beauty salon",,"Beauty salon","3790720900115066033",,"AE","0x3e5f67e946eea047:0x349b58931601ecb1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlq__MYWh1RivJRTFLptWE8qP_h_pzKb9Mge7XxJMuQW_FO4EXv2BFKhvz3u9cSnl4bcUJSuoEPIGi61eQU7l1SUzcVRarEjImq--5Q_k5_T3G7oLL3a20LW1bRxfiin68CYvRZidyT43OS=w408-h544-k-no","false","true","/g/11l_bl8jf6","en","0","25.1595625","55.3696875",,"Nad Al Sheba - Nad Al Sheba 3",,"false","ChIJR6DuRulnXz4RsewBFpNYmzQ",,,"4 years ago","2022-04-28T06:24:13.835Z",,"2022-06-26T07:01:42.000Z","Dear Miss Apoorva, Thank you for sharing your amazing experience with us . it was pleasure to servings you . we are looking forward to see you soon.",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMyNl9MSlp3EAE",,,,,,,,,,,,,,"Google",,,"17",,,"626","2026-09-03T06:48:58.536Z","Direct Detail URL: https://maps.google.com/?cid=3790720900115066033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","5","Dubai","Mall - 5959+RVJ - Nad Al Sheba - Nad Al Sheba 3 - Dubai, Shop No. L2-048","false",,,"Bedashing Beauty Lounge Nad Al Sheba","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Nad%20Al%20Sheba&query_place_id=ChIJR6DuRulnXz4RsewBFpNYmzQ",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","false","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif",,"false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-04-28T08:12:16.359Z",,,,,,,,,,,"Body waxing, Eyebrow threading, Hair extensions, Hairstyling, Makeup services, Manicure, Pedicure, Waxing",,,"ChdDSUhNMG9nS0VJQ0FnSUMyNjdXcTVRRRAB",,,,,,,,,,,,,,"Google",,,"1",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false",,,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","true","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif","en","false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-04-28T07:06:27.540Z",,"2022-05-07T11:09:56.000Z","Dear Ms. Dina, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif.",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMyNl83Rm9nRRAB",,,,,,,,,,,,,,"Google",,,"17",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false","I went in for eyelash extentions. The technician is Leonie (as what i recall, her name started with an L) She knew exactly what I wanted. She was extremely polite and patient and made my eye lashes look absolutely beautiful!",,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","false","/g/11f012fbtg","en","3","25.2322986","55.4329599",,"Mirdif","en","false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-04-03T18:38:00.992Z",,"2022-04-09T12:15:18.000Z","Dear Ms. Noura, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif.",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURXczhmdnl3RRAB",,,,,,,,,,,,,,"Google",,,"8",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false","I enjoyed the manicure and badicure with Rachel and Samuna they make me laugh and energetic positive day 😁",,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","false","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif",,"false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-04-03T18:32:16.580Z",,"2022-04-09T12:15:08.000Z","Dear Ms. Noura, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif.",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURXc191cDd3RRAB",,,,,,,,,,,,,,"Google",,,"9",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false",,,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","true","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif",,"false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-03-12T16:19:06.011Z",,"2022-03-16T07:35:56.000Z","Dear Ms. Frozan, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif.",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURXa0xIa1lBEAE",,,,,,,,,,,,,,"Google",,,"274",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false",,,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","true","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif",,"false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-02-26T16:14:40.026Z",,"2022-02-28T12:29:13.000Z","Dear Ms. Maryam, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNXdHUyUjdRRRAB",,,,,,,,,,,,,,"Google",,,"22",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false",,,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","false","/g/11f012fbtg","en","1","25.2322986","55.4329599",,"Mirdif","ar","false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-02-21T12:46:18.702Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNXZ3NLdHVRRRAB",,,,,,,,,,,,,,"Google",,,"2",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","1","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false","اسعارهم خيالية فلكية عندما قمت بالخدمة أخبرتني العاملة بالسعر وعندما ذهبت للدفع قفز المبلغ تقريبا للضعف هذا تعامل سيئ جدا و اعد بأن لا أعود لهذا الصالون مرة أخرى اخذ مالي مني على غير وجه حق","Their prices are outrageously high. When I requested the service, the employee told me the price, but when I went to pay, the amount almost doubled. This is terrible service, and I promise I will never go back to this salon again. They took my money unjustly.","Bedashing Beauty Lounge - Mirdif 35","4.5","en","https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","true","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif","en","false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-02-17T12:01:20.297Z",,"2022-02-28T12:29:00.000Z","Dear Ms. Maitha, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNXMk8zWDRBRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNj43r4jA6n0WV0IkjB7hTWSKAJdN_bF9_TGJm0-OZuFhf1lK1FOOJl8-xJYbSS_-PaGDlggh-wVNwWCiPFFPrvzojH405yeGU07FhvD7rjXNt5U0urBNLp8m7IzRCvSEKtP58=k-no",,,,,,,,,,,,,"Google",,,"15",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false","Perfect service by Leonie 💕!",,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","true","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif","gu","false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"Edited 4 years ago","2022-02-09T11:09:00.774Z",,"2022-01-06T11:37:09.000Z","Dear Client, Thank you for the rating, We can't wait to welcome you soon. Best Regards, Team Mirdif",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNtNWJXM2h3RRAB",,,,,,,,,,,,,,"Google",,,"8",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false","2 falor",,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Mirdif 35, Level 2, unit L2-10, dubai - Dubai - United Arab Emirates","9428713288278008573","Beauty salon",,"Beauty salon","4715938845738094349",,"AE","0x3e5f609959b52927:0x41726164e2af4f0d",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmXZeSgH_TTm_LAIk6HcLw6oKMdrxsiKyydbYMvw5hD2sxI_su-XmMwcYOi7TXs4vG4OfrqGEmaIHMY9_8PIQozeejG_4pXpx0K1eMmuKLnwDIOaaLi16R40wfQ4dQ2GAAaYABW9g=w426-h240-k-no","false","false","/g/11f012fbtg","en","0","25.2322986","55.4329599",,"Mirdif",,"false","ChIJJym1WZlgXz4RDU-v4mRhckE",,,"4 years ago","2022-02-01T21:57:12.523Z",,"2022-02-02T13:23:22.000Z","Dear Ms. Wilyn, Thank you for the rating, We can't wait to welcome you again soon. Best Regards, Team Mirdif",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURtcVkyc01REAE",,,,,,,,,,,,,,"Google",,,"3",,,"817","2026-09-03T06:48:39.067Z","Direct Detail URL: https://maps.google.com/?cid=4715938845738094349&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Mirdif 35, Level 2, unit L2-10, dubai","false",,,"Bedashing Beauty Lounge - Mirdif 35","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Mirdif%2035&query_place_id=ChIJJym1WZlgXz4RDU-v4mRhckE",
"Shop No. 3, ICT Building, Khalifa Park ,Ministry Area - Abu Dhabi - United Arab Emirates","12180229105899591995","Beauty salon",,"Beauty salon","14696807722105082981",,"AE","0x3e5e4395bdd5f445:0xcbf58cc1984a9465",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlxSC5h2w_GoAfFwVVYf78Rw5z95laFh45yIwPwdVFpb6PappRdwwFSq7foqYxdwD2R5nL5uNImS-5-T7JUuyr4MzkF3ZBfSZc5PIgw0LzDxr3SxOG7vYtEalTh92kYNU8CrW_s=w408-h544-k-no","false","false","/g/11h64v60vs","en","0","24.432147","54.4647516",,"Al Muntazah - Zone 1","en","false","ChIJRfTVvZVDXj4RZZRKmMGM9cs",,,"a year ago","2025-02-25T13:30:01.239Z",,"2025-02-26T14:23:58.000Z","Dear Ms.Melizafee Thank you for taking the time to share your experience and give us your wonderful feedback. We look forward to welcoming you soon at Bedashing!",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURnc2RTcHlBRRAB",,,,,,,,,,,,,,"Google",,,"2",,,"1214","2026-09-03T06:48:38.844Z","Direct Detail URL: https://maps.google.com/?cid=14696807722105082981&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Abu Dhabi","Shop No. 3, ICT Building, Khalifa Park ,Ministry Area","false","Jenelyn and sarila are very good and nice technician ,best for cleaning and choosing for me nice color which suits for me,very happy for my service ,definitely coming back again and again..thank you.",,"Bedashing Beauty Lounge Ministries Complex","4.9",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Ministries%20Complex&query_place_id=ChIJRfTVvZVDXj4RZZRKmMGM9cs",
"Shop No. 3, ICT Building, Khalifa Park ,Ministry Area - Abu Dhabi - United Arab Emirates","12180229105899591995","Beauty salon",,"Beauty salon","14696807722105082981",,"AE","0x3e5e4395bdd5f445:0xcbf58cc1984a9465",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlxSC5h2w_GoAfFwVVYf78Rw5z95laFh45yIwPwdVFpb6PappRdwwFSq7foqYxdwD2R5nL5uNImS-5-T7JUuyr4MzkF3ZBfSZc5PIgw0LzDxr3SxOG7vYtEalTh92kYNU8CrW_s=w408-h544-k-no","false","true","/g/11h64v60vs","en","0","24.432147","54.4647516",,"Al Muntazah - Zone 1","en","false","ChIJRfTVvZVDXj4RZZRKmMGM9cs",,,"a year ago","2025-02-25T13:21:42.923Z",,"2025-02-26T14:23:21.000Z","Dear Ms.Mai, Thank you for taking the time to share your experience and give us your wonderful feedback. We look forward to welcoming you soon at Bedashing!",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURnc2NqdF93RRAB",,,,,,,,,,,,,,"Google",,,"17",,,"1214","2026-09-03T06:48:38.844Z","Direct Detail URL: https://maps.google.com/?cid=14696807722105082981&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Abu Dhabi","Shop No. 3, ICT Building, Khalifa Park ,Ministry Area","false","Amazing place and service. Thank you Jenelyn and Sheann for the amazing mani and pedi",,"Bedashing Beauty Lounge Ministries Complex","4.9",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Ministries%20Complex&query_place_id=ChIJRfTVvZVDXj4RZZRKmMGM9cs",
