branch_id,branch_name,travel_minutes,competitor_place_id,competitor_name,competitor_tier,competitor_rating,competitor_review_count,competitor_latitude,competitor_longitude,relationship_method,competitor_data_scope
50,Al Jada,15,ChIJcwkmHLhZXz4RME73XC6OACE,Al Rajol Al Aneeq,DIRECT,3.0,1.0,25.3691179,55.4880018,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJH7W3Zz9ZXz4R8ljZUTHJ5Lk,Al Rajul Al Mumaiaz Hair Dressing Saloon,DIRECT,4.2,6.0,25.3364091,55.425573,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ0c6sEwBfXz4R2_n1oRWkBRs,Al Remoush Al Thahabiah Beauty Centre,DIRECT,2.8,241.0,25.3104309,55.4583413,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ4zcSsS5ZXz4Ri6nZ-xrl2sU,Al Rolla Saloon,DIRECT,4.8,4.0,25.3783643,55.4623364,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJa5ovS-5bXz4RTwihM_mvNts,Al Roman Ladies Saloon 💕,DIRECT,3.9,35.0,25.3727052,55.3962608,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJl6aJKidfXz4RMsniM_bpZsM,Al Sarab Saloon,DIRECT,4.4,18.0,25.3123097,55.4501228,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJNRKy4MVfXz4ROisVR8S9AOs,Al Shamaa Al Thahabiah Ladies Salon,DIRECT,4.8,25.0,25.2884378,55.4553214,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJI8lEDABfXz4Rrw_ts9Dr_og,Al Tamil Al Abyad Hairdressing Saloon,DIRECT,,,25.3170884,55.4458171,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJZ2aTurRZXz4RIDkxCxZxCvQ,Al Waleef Haircutting Saloon,DIRECT,4.0,1.0,25.3828532,55.4461181,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJmZXOS-FeXz4Rz2UAf-wp9og,Al Yaseen Hairdressing Saloon,DIRECT,1.0,1.0,25.2994392,55.4421626,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJHxu4brtZXz4RwmQ0wh84geo,Al anamil Al jamila beauty saloon villa 252,DIRECT,,,25.3642488,55.4278462,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ-x70m8hfXz4RJp4k9nabaZ4,"Al badr Al Jameel hairdressing Salon Sharjah Haircut, Massage, Pedicure",DIRECT,5.0,71.0,25.2962153,55.4460421,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJDZ-wGwD39T4R1OOO3DMuXEs,Al bayt Al Jamil beauty center,DIRECT,4.7,41.0,25.3681739,55.4943537,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJc7ZvdgD39T4REk0CY2BlMho,Al mutaqadm saloon,DIRECT,,,25.3630149,55.4920996,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJIbqEfFlfXz4RXyDQmljIUKo,Al sami hairdrasseng saloon,DIRECT,4.5,6.0,25.298525,55.4453512,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJMeE-dnJfXz4RQivhpNxdXFA,Al zomorod beauty salon,DIRECT,4.7,6.0,25.328083300000003,55.4699685,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ_QLwmKNfXz4RjCgcb8GCpjw,Al zumrud thahabi hairdressing salon,DIRECT,3.8,12.0,25.2979235,55.4430124,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJo-ZlFgFfXz4RvbE6oorJqH0,Albanat spa salon,DIRECT,4.2,226.0,25.3083057,55.4554922,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ5z7QNuRYXz4RfwEqF0YOBNY,Altalah beauty& SPA centre,DIRECT,4.1,81.0,25.3598062,55.4586957,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJZQoUXJ9YXz4Rg3woVYGZz0E,Altitude The Spa & Salon,DIRECT,4.4,97.0,25.3548751,55.4870099,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJodR00X5ZXz4RrGIIFJ9JMOI,Amwaj Al Bahar Beauty Center,DIRECT,3.6,7.0,25.3364719,55.4265364,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJkZEFdNZeXz4R8AGznZ7zfLk,Anamel beauty and nails spa,DIRECT,4.2,97.0,25.3192587,55.4458965,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJpVXrOSNfXz4RkF8uK9KPRQc,Anamil Al Nawaiem Ladies Saloon,DIRECT,3.9,11.0,25.3110895,55.4574376,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJR2fkRYJfXz4REzmPziZ6qpg,Anisaty Ladies Salon Muweillah Branch,DIRECT,4.5,341.0,25.3067562,55.4506977,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJg135IVJfXz4RrnzZCk-satQ,Annie Nunag Beauty Center,DIRECT,4.9,17.0,25.3076873,55.464057,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJXZYxUuhDXz4Ryj9adQUkUic,Arez Beauty Center ( أريز بيوتي سنتر ),DIRECT,4.6,361.0,25.23692,55.4125246,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJT81H6yJfXz4RAm6PY4_CtmE,Asmreko Beauty Centre,DIRECT,4.5,202.0,25.3089683,55.4560767,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJxVQXTP1eXz4R3cutwVG9DQk,Athar Al Yasmeen Hairdressing Saloon,DIRECT,3.6,11.0,25.293755,55.446188,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ7SSzQkJfXz4RFrgppMVBRuI,Awtar Beauty Center - Muwaileh,DIRECT,4.8,725.0,25.3171998,55.4783129,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJqyowzS1ZXz4RYeSkHpS17Wc,Azalea Beauty Center,DIRECT,4.7,51.0,25.3661999,55.433809700000005,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ32l3BP1eXz4RJng1U7EQqxc,Bab Al Manakh Hauirdressing Saloon,DIRECT,3.0,4.0,25.2915154,55.4447415,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ7RXPmtJeLYQRmizt9cos7O8,Beautiful Hands Ladies Salon,DIRECT,4.5,580.0,25.3025949,55.3842755,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJx0xRuD5dXz4RdXtR4osHMNI,BeautyLand Ladies Saloon,DIRECT,4.7,88.0,25.305425000000003,55.3798407,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJUSIIsRBZXz4RkkOIx7qdTXA,Benin Hairdressing Saloon,DIRECT,4.8,5.0,25.3486209,55.4353436,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJp2gR5idfXz4RPjz-9-DprGg,Beverly Hills Beauty Center,DIRECT,4.6,208.0,25.3074415,55.4576482,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJZx_-DppZXz4RbQoVzMplUgc,Black Rose Ladies Salon,DIRECT,5.0,62.0,25.3432197,55.3935305,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJYVP9wiZcXz4Ryr1f5m2No8Q,Bodour Beauty Salon صالون بدور للتجميل,DIRECT,3.7,204.0,25.2852468,55.399495,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ39ts4aJfXz4RLvBpILB1RJY,Bride & Beauty Ladies Salon,DIRECT,4.9,88.0,25.2876819,55.4510646,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ9__pgMNfXz4RgaUJ1yNmYxg,Broummana Saloon,DIRECT,4.7,30.0,25.3101454,55.4540441,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJu81xwBpfXz4RRRg116nWxg0,Camellia,DIRECT,3.2,241.0,25.3226518,55.4632933,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJI6WupXZZXz4R-Uo2IrStg3M,Candela Spa,DIRECT,4.8,15.0,25.3473159,55.4650979,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJQ_iYnghfXz4RCInkdSg3_Sw,Capri Beauty Center,DIRECT,4.6,54.0,25.3228891,55.4660482,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJyZLa-MNZXz4RuY4N3AHUYVs,Clove Beauty Center,DIRECT,4.8,64.0,25.3520945,55.4517472,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJp1bBDyZcXz4R-_1hE0ra_Ow,"Companion Beauty Salon & SPA | Madina Mall, 2nd Floor (Head Office)",DIRECT,4.4,601.0,25.2820084,55.39817,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJr5DqpdpZXz4RBkXFYA8Bhis,Cosmolaser Medical Center | مركز كوزمولايزر,DIRECT,4.8,550.0,25.3405997,55.427961100000005,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJaZVR4APfLYoRDs8nQwNkq7A,"Cutting Edge Ladies Salon I Mega Mall, Sharjah | Ladies Beauty Salon In Sharjah | Cutting Edge Ladies Hairdresser",DIRECT,4.0,171.0,25.3451181,55.3985969,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJOb3nNT9ZXz4R0AlN378EF6c,DAR AL ZUMURUD BEAUTY CENTRE,DIRECT,4.0,9.0,25.3356659,55.4264132,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJndAcFrlZXz4R4DSYAvtK7Vc,Dar Al Nukhbah Beauty Center,DIRECT,4.9,29.0,25.3405521,55.428033,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJQVCFjfJZXz4RIeP-TQ2bbJU,Dar salwa ladies salon شیبا متخصصة کیا الصبغة الحواجب وترتيب الحواجب,DIRECT,4.5,39.0,25.3481559,55.4339755,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJL6YGUT5ZXz4RLXOvfgedjqw,Dhabiah saloon,DIRECT,3.7,20.0,25.3388574,55.4283282,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJX8dksxlfXz4R1e1sT07AKUI,Elegant Style Ladies Beauty Salon by NIMI,DIRECT,4.7,176.0,25.292622,55.4491229,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJTXs1jZT39T4RY5UFxgXBVVQ,Evon Beauty Center,DIRECT,2.8,93.0,25.358128800000003,55.5116417,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJeVCgMAxZXz4RtJIckLtRxIE,FEMMAURA BEAUTY LOUNGE,DIRECT,5.0,6.0,25.3684475,55.4918149,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJqZR6eBVZXz4RfrFe8JZTrJw,Farah's Beauty Lounge,DIRECT,,,25.3263541,55.4393471,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJrwkkTBv39T4RdDA9sAXQGzs,Farju Make Over and Ladies Salon,DIRECT,5.0,2.0,25.368722,55.4958981,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJj7Jm3t6b9T4RO1TlKMMHK8M,Feelings beauty salon,DIRECT,4.3,14.0,25.2872698,55.4545799,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJQR_bfiJfXz4R8_7vwfdZEq4,Fly Me Spa,DIRECT,4.6,686.0,25.3104363,55.4603802,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ5XP09olfXz4RuuUpt2nmxFA,GHAZAL BEAUTY SALOON صالون غــــــزل لـلـتـجـمـيـل,DIRECT,5.0,9.0,25.3215182,55.4685297,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJEbbcgdVfXz4RJP4hUx20vbs,Glowy Nails Beauty Saloon L.L.C Sp,DIRECT,4.9,42.0,25.3225944,55.4700158,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ27NNoSxfXz4RzhvOVsqbLlw,Golden Lotus Beauty Salon,DIRECT,4.6,186.0,25.3073016,55.4553114,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJI_nL7uhfXz4RwO5Ll855id4,Golden Mask Hairdressing Salon,DIRECT,4.7,21.0,25.2886816,55.4502705,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJL5t8N-hfXz4RYzLtf_32rM8,Golden Tulip Beauty Salon,DIRECT,4.7,38.0,25.2888513,55.4482191,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJEz8KWKD552IR_ZSDLvRqyNU,Grace Beauty At Home Service Salon,DIRECT,4.9,211.0,25.2903997,55.4465296,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJS77minNfXz4R2YZQP0h5-UU,HAPPY CUT Salon,DIRECT,4.7,671.0,25.307534,55.4522618,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJL-m58dNfXz4RAMZ-FxG2Fzo,Haifa Safar Beauty Salon,DIRECT,4.6,94.0,25.2927342,55.4877911,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJmQ1YeptZXz4Rht3Jnkqw_7k,Hair Aura Ladies Beauty Salon Ajman,DIRECT,5.0,15.0,25.3833437,55.4449707,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ0dcd2lNZXz4RQKPU-kY2TN8,Hair By Blue,DIRECT,,,25.3561698,55.427211,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJaTUdmCBfXz4R3UO495zgSlk,Hair LTD.,DIRECT,4.6,625.0,25.3080212,55.455779,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ9QjoGp1fXz4RZ4w_7Tu1Gcw,Hair LTD. Base 39,DIRECT,5.0,4.0,25.3175625,55.4865625,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJs_Pr3hVZXz4RGxil7Ff_884,Hairdresser Tahran Saloon,DIRECT,4.0,1.0,25.3431061,55.4303062,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJw8M7dwBfXz4RaVa_fnwYnEM,Haji gul,DIRECT,,,25.270678300000004,55.4310267,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJU50SyDtfXz4RB-Gqo67mIxk,Hala Zenobia Beauty Salon,DIRECT,4.9,112.0,25.3230855,55.4696479,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJax8yHhdZXz4RAjw7Td2209k,Halwan Hair Dresser Saloon,DIRECT,,,25.346133,55.4333141,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJc9MkYNpcXz4RfW-2MS7oLcM,Hatem Hair Center,DIRECT,3.9,51.0,25.2367707,55.420016,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJpQMjbQBZXz4RzscUup6hkN8,Heya Ladies Saloon,DIRECT,3.6,5.0,25.3678546,55.4901131,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJhS4YWLBfXz4RVr0X3Q-igSA,Hide Beauty Center,DIRECT,4.2,355.0,25.3037588,55.4565925,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ9S5b2oNfXz4R_9ibqLSAeuA,Hind Alamiri Beauty Salon,DIRECT,4.4,31.0,25.2907711,55.4854584,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJI6kdiclZXz4RxZY6UTyFWoU,JABAL AL WARD LADIES SALON,DIRECT,4.8,52.0,25.34576,55.4321033,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJoXEiOs5bXz4Ruk64LImWaxI,JABEL AL RAYAT Hairdressing saloon,DIRECT,4.7,7.0,25.3445945,55.3906239,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJiTrU8QFfXz4RVa4ECRrlLmw,JESR AL LAYAH SALOON,DIRECT,4.4,12.0,25.2887475,55.4483628,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJeQFglOFeXz4REJhcTkhk86k,Jaba Uhad Hairdressing Saloon,DIRECT,4.3,3.0,25.300111,55.445603,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJAc1VP_VfXz4RaWB02ulApwU,Jafar hassan hairdressing,DIRECT,4.0,4.0,25.266349,55.42773,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJY5yY3ABfXz4RTrXMjns12uQ,Jumairah Al Jadeed Ladies Saloon,DIRECT,4.9,97.0,25.291560800000003,55.4461185,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJNfWoh_xZXz4R1kJlmTJQajo,KADI BEAUTY SALOON - BRANCH 1,DIRECT,4.8,16.0,25.371107,55.49950940000001,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ61YtAwBfXz4RpmHNgixT3Sg,KINGZ SALON,DIRECT,,,25.2981025,55.4485709,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ_830o2pfXz4R8Qx3ONhwrfE,Kalimat Beauty Center مركز كلمات للتجميل,DIRECT,4.6,74.0,25.3210912,55.4427925,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ7YAC5uZfXz4RAOK_CywTiUw,Karine Beauty Salon,DIRECT,4.4,31.0,25.3279765,55.469967,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJYdYrnnpZXz4RjLXEnfNGyfg,Karkafi Hair Extension Sharjah قرقفي للشعر المستعار (اكستنشن) الشارقة,DIRECT,4.7,407.0,25.355648,55.4240147,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJla8vNqX39T4RlMErtwQfxEE,Khairah Beauty saloon,DIRECT,4.0,21.0,25.3703498,55.4933996,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJmS_bQQD19T4RzH7R42KJ-bQ,Khawlamakeupartist,DIRECT,,,25.3051055,55.5358692,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJy9j-38VfXz4R-tbo6hKJ2IY,LAMHA ladies salon,DIRECT,4.8,42.0,25.3277978,55.4741775,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJvVhIYgD39T4Rb8D-Cc3IZfQ,LAMSAT SHOUG SALOON,DIRECT,4.7,11.0,25.3666724,55.4915381,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJXZWEseP39T4RnHrpKtcirAo,Lash Beauty Center,DIRECT,3.9,70.0,25.3643744,55.4928216,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJBTzrgYZDXz4R4k3BNQwPjhs,Lash and Brow station,DIRECT,4.3,436.0,25.2371616,55.4140393,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJr9DXCOBfXz4Rwj9WKHJI-MI,Lashes House Salon,DIRECT,3.2,63.0,25.3261492,55.4717062,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJaYl9CpVZXz4Rerjtulc7fLw,Leen Beauty Center,DIRECT,4.7,128.0,25.3540413,55.4083362,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ1eNhgd9fXz4RuvRh2auxfkM,Linda Khalid Beauty Center,DIRECT,4.3,38.0,25.2984375,55.4574375,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJb8vnGMFYXz4RNDvewkI1L4w,Loolya Beauty Centre,DIRECT,4.7,85.0,25.3473725,55.4660341,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJw3WgGHhfXz4RTEtkhaXcmQE,Luster Ladies Salon,DIRECT,4.3,3.0,25.3069665,55.458258,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJ5dkUnuJZXz4RTGENNUueXYo,MO.SAIFAL ISLAM HAIRDRESSING SALON,DIRECT,,,25.331478,55.4234464,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJn35XMY9fXz4R3Zjk8xl7GB4,Mani & Pedi Sharjah - ماني اند بيدي الشارقة,DIRECT,4.3,123.0,25.3073208,55.452395,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJFcKxeSBaXz4R8WST9RkRqfM,Margarita Ladies Salon,DIRECT,4.6,56.0,25.3736177,55.4026848,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJX8Cw0BBZXz4Rb2uZZEkEAPw,Mawawil Ladies Saloon,DIRECT,4.1,61.0,25.348191,55.4340024,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJcfgzQz5ZXz4R76xWmFnB528,Meer Ladies Saloon,DIRECT,3.6,37.0,25.3391688,55.428877,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJba3ay3tfXz4ReallJjjtNy4,Mira Beauty ميرا بيوتي - Beauty Chic,DIRECT,4.4,129.0,25.3065861,55.456676,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
50,Al Jada,15,ChIJDUGzwT9bXz4RmNUWNM5W5sQ,Miss World Beauty Salon | Hair Salon | Al Nabba | Sharjah,DIRECT,4.8,406.0,25.36221,55.3967156,competitor point covered by destination drive-time polygon,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census
