h3_cell,h3_resolution,centroid_latitude,centroid_longitude,cell_area_km2,estimated_population_2025,estimated_population_density_per_km2,bedashing_10min_covered_pct,coverage_gap_pct,nearest_branch_id,nearest_branch_name,nearest_branch_distance_km,observed_competitors_within_3km,observed_direct_competitors_within_3km,observed_adjacent_competitors_within_3km,observed_competitor_reviews_within_3km,observed_competitor_mean_rating_within_3km,market_anchor_name,market_anchor_address,population_score,coverage_gap_score,market_activity_score,competition_headroom_score,opportunity_score,recommendation,confidence_score,confidence_level,recommendation_explanation,population_data_scope,competitor_data_scope,catchment_data_scope
8743a3346ffffff,7,24.151765130420298,55.41792114872596,4.5755,971.12,212.24,0.0,100.0,37,Al Ain,25.927,0,0,0,0,,,,66.76279740447008,100.0,45.33165104542177,54.659336697909154,71.7,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6c5effffff,7,23.719350841513112,52.87775631363674,4.405,970.49,220.32,0.0,100.0,46,Al Dhafra Branch,85.776,0,0,0,0,,,,66.74477289113194,100.0,45.33165104542177,54.659336697909154,71.7,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
87534d529ffffff,7,24.099216030924833,51.76585531453917,4.5053,970.14,215.33,0.0,100.0,46,Al Dhafra Branch,204.925,0,0,0,0,,,,66.7267483777938,100.0,45.33165104542177,54.659336697909154,71.69,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1381ffffff,7,24.941300704614775,55.1726348112939,4.6442,968.07,208.45,0.0,100.0,32,Jumeirah Park,10.901,0,0,0,0,,,,66.70872386445565,100.0,45.33165104542177,54.659336697909154,71.68,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3a85ffffff,7,24.165146014091793,55.15217634575587,4.5644,967.65,212.0,0.0,100.0,37,Al Ain,51.957,0,0,0,0,,,,66.69069935111752,100.0,45.33165104542177,54.659336697909154,71.67,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acc44ffffff,7,25.46566845062796,55.46886614413475,4.7105,967.6,205.41,0.0,100.0,49,Zawaya Walk,15.529,0,0,0,0,,,,66.67267483777938,100.0,45.33165104542177,54.659336697909154,71.67,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3269ffffff,7,24.164305445954607,55.61850014964521,4.5861,985.65,214.92,0.0,100.0,37,Al Ain,8.112,4,4,0,72,4.3333,Stylena Beauty Center مركز ستالينا للتجميل,11 - Road - 21 شارع المَقَام - المقام - شعبية المقام - أبو ظبي,67.05118961788031,100.0,91.51946647440519,7.435111751982697,71.66,GROW,70,MEDIUM,"Strongest signals: coverage gap and market activity; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac113ffffff,7,25.476574463198,55.63261554624586,4.7192,966.2,204.74,0.0,100.0,50,Al Jada,23.269,0,0,0,0,,,,66.65465032444125,100.0,45.33165104542177,54.659336697909154,71.66,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a150dffffff,7,24.642836262495415,54.69755270201316,4.5913,1006.13,219.14,1.06,98.94,35,Shahama,13.425,0,0,0,0,,,,67.42970439798125,98.94,45.33165104542177,54.659336697909154,71.65,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a12e3ffffff,7,24.97780547642053,55.41218020214102,4.6592,965.13,207.15,0.0,100.0,31,Nad Al Sheba,20.659,0,0,0,0,,,,66.6366258111031,100.0,45.33165104542177,54.659336697909154,71.65,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac014ffffff,7,25.43218450275684,55.74403533214377,4.72,964.92,204.43,0.0,100.0,50,Al Jada,29.359,0,0,0,0,,,,66.61860129776495,100.0,45.33165104542177,54.659336697909154,71.65,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a2c85ffffff,7,23.160074693588985,53.806759391715694,4.3948,964.77,219.53,0.0,100.0,46,Al Dhafra Branch,52.889,0,0,0,0,,,,66.60057678442682,100.0,45.33165104542177,54.659336697909154,71.64,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b75ffffff,7,24.432088325828698,55.042093400329826,4.5865,964.51,210.29,0.0,100.0,39,Al Falah,30.636,0,0,0,0,,,,66.58255227108867,100.0,45.33165104542177,54.659336697909154,71.63,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1233ffffff,7,24.987284948894896,55.24624873743016,4.6523,962.06,206.79,0.0,100.0,32,Jumeirah Park,9.935,0,0,0,0,,,,66.56452775775054,100.0,45.33165104542177,54.659336697909154,71.62,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3328ffffff,7,24.13538290921867,55.31957824844627,4.5693,960.94,210.31,0.0,100.0,37,Al Ain,35.991,0,0,0,0,,,,66.52847873107426,100.0,45.33165104542177,54.659336697909154,71.61,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a241affffff,7,22.965921821842066,54.16174365949482,4.3921,960.81,218.76,0.0,100.0,46,Al Dhafra Branch,86.664,0,0,0,0,,,,66.51045421773613,100.0,45.33165104542177,54.659336697909154,71.6,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1196ffffff,7,24.76651144952761,54.714734057322076,4.6046,958.77,208.22,0.0,100.0,35,Shahama,27.27,0,0,0,0,,,,66.49242970439798,100.0,45.33165104542177,54.659336697909154,71.6,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac4a4ffffff,7,25.014003205907656,55.65237779729566,4.674,955.55,204.44,0.0,100.0,31,Nad Al Sheba,32.748,0,0,0,0,,,,66.47440519105984,100.0,45.33165104542177,54.659336697909154,71.59,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3bb1ffffff,7,24.20339244454847,54.96296602820727,4.5594,954.94,209.45,0.0,100.0,39,Al Falah,34.943,0,0,0,0,,,,66.45638067772171,100.0,45.33165104542177,54.659336697909154,71.58,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a12d0ffffff,7,24.896701887767676,55.42676720482107,4.6517,954.44,205.18,0.0,100.0,31,Nad Al Sheba,29.789,0,0,0,0,,,,66.43835616438356,100.0,45.33165104542177,54.659336697909154,71.57,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a385bffffff,7,24.220756826701525,54.919257851497484,4.559,953.58,209.16,0.0,100.0,36,Baniyas,30.22,0,0,0,0,,,,66.42033165104542,100.0,45.33165104542177,54.659336697909154,71.57,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a138effffff,7,24.932538849932328,55.19473665283014,4.6444,953.34,205.27,0.0,100.0,32,Jumeirah Park,12.204,0,0,0,0,,,,66.40230713770728,100.0,45.33165104542177,54.659336697909154,71.56,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6ad8ffffff,7,24.049964477947857,53.384379007123705,4.4653,947.95,212.29,0.0,100.0,46,Al Dhafra Branch,57.669,0,0,0,0,,,,66.366258111031,100.0,45.33165104542177,54.659336697909154,71.55,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a154affffff,7,24.682805369954096,54.83248097384181,4.6019,946.76,205.73,0.0,100.0,35,Shahama,23.957,0,0,0,0,,,,66.34823359769287,100.0,45.33165104542177,54.659336697909154,71.54,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae85bffffff,7,24.7782208891549,55.81694216833525,4.6578,946.19,203.14,0.0,100.0,31,Nad Al Sheba,61.892,0,0,0,0,,,,66.33020908435472,100.0,45.33165104542177,54.659336697909154,71.53,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a6ac1ffffff,7,24.098033028934754,53.354283852055225,4.4686,945.95,211.69,0.0,100.0,46,Al Dhafra Branch,63.796,0,0,0,0,,,,66.31218457101659,100.0,45.33165104542177,54.659336697909154,71.52,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae898ffffff,7,24.565754037002318,55.69029720328868,4.6305,945.39,204.17,0.0,100.0,37,Al Ain,37.828,0,0,0,0,,,,66.29416005767844,100.0,45.33165104542177,54.659336697909154,71.52,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a2421ffffff,7,23.069771106214315,54.08184289524116,4.399,944.8,214.77,0.0,100.0,46,Al Dhafra Branch,72.547,0,0,0,0,,,,66.27613554434029,100.0,45.33165104542177,54.659336697909154,71.51,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac0daffffff,7,25.354654317607523,55.98540526502548,4.7234,944.18,199.9,0.0,100.0,51,Al Taif Mall,42.993,0,0,0,0,,,,66.25811103100216,100.0,45.33165104542177,54.659336697909154,71.5,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1550ffffff,7,24.636963859633713,54.75970618325461,4.5937,941.08,204.86,0.0,100.0,35,Shahama,15.348,0,0,0,0,,,,66.24008651766403,100.0,45.33165104542177,54.659336697909154,71.49,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a62b0ffffff,7,23.736328224086073,53.48983688877763,4.4385,940.93,211.99,0.0,100.0,46,Al Dhafra Branch,25.818,0,0,0,0,,,,66.22206200432589,100.0,45.33165104542177,54.659336697909154,71.49,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b81ffffff,7,24.217383463275837,55.02107654285581,4.5636,940.33,206.05,0.0,100.0,39,Al Falah,37.968,0,0,0,0,,,,66.20403749098774,100.0,45.33165104542177,54.659336697909154,71.48,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae52affffff,7,24.211902676826956,55.731981231647914,4.5962,10973.11,2387.41,38.73,61.27,37,Al Ain,7.484,7,7,0,748,4.5333,مركز داماس للحناء و تجميل السيدات Damas Henna & Beauty Center,6P84+V99 - Al Muwaij'i - Oud Bin Sag-han - Abu Dhabi,95.33165104542178,61.27,93.40302811824081,6.308579668348954,71.47,WATCH,70,MEDIUM,"Strongest signals: population and market activity; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a2c99ffffff,7,23.11514733835739,53.87514414824626,4.3935,939.07,213.74,0.0,100.0,46,Al Dhafra Branch,59.354,0,0,0,0,,,,66.1860129776496,100.0,45.33165104542177,54.659336697909154,71.47,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac586ffffff,7,25.0175737317236,55.54890439298945,4.6696,938.66,201.02,0.0,100.0,31,Nad Al Sheba,23.979,0,0,0,0,,,,66.16798846431146,100.0,45.33165104542177,54.659336697909154,71.47,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a126bffffff,7,25.134157740650917,55.445761716578915,4.6764,898.03,192.03,0.0,100.0,31,Nad Al Sheba,8.162,1,1,0,227,5.0,Maya Beauty Salon,The Myriad Dubai - Al Rowaiyah First - Academic City - Dubai,65.64527757750541,100.0,92.48377793799567,8.904109589041095,71.47,GROW,70,MEDIUM,"Strongest signals: coverage gap and market activity; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1501ffffff,7,24.619910020755345,54.66125187504944,4.5872,937.22,204.31,0.0,100.0,35,Shahama,10.678,0,0,0,0,,,,66.14996395097333,100.0,45.33165104542177,54.659336697909154,71.46,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aeccdffffff,7,24.35522620715587,55.747601376085825,4.6116,934.39,202.61,0.0,100.0,37,Al Ain,16.827,0,0,0,0,,,,66.13193943763518,100.0,45.33165104542177,54.659336697909154,71.45,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743acce1ffffff,7,25.363605913681965,55.487149174313906,4.7012,16842.47,3582.56,39.82,60.18,50,Al Jada,4.99,43,37,6,1291,4.3395,The Sisters Salon,Shop No. GO7 City Life - Mall - التلة 2 - عجمان,97.6027397260274,60.18,94.08795962509012,1.5410958904109588,71.44,WATCH,70,MEDIUM,"Strongest signals: population and market activity; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3256ffffff,7,24.039008665537263,55.559610897405605,4.5705,934.24,204.41,0.0,100.0,37,Al Ain,23.221,0,0,0,0,,,,66.11391492429705,100.0,45.33165104542177,54.659336697909154,71.44,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac3a2ffffff,7,25.51204192223808,56.02068740265969,4.7406,933.39,196.89,0.0,100.0,48,Ras Al Khaimah,28.485,0,0,0,0,,,,66.0958904109589,100.0,45.33165104542177,54.659336697909154,71.44,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
87534d86effffff,7,24.50866862896845,52.30653039511925,4.4626,933.36,209.15,0.0,100.0,46,Al Dhafra Branch,173.235,0,0,0,0,,,,66.07786589762077,100.0,45.33165104542177,54.659336697909154,71.43,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3343ffffff,7,24.154292611995494,55.45800905894716,4.5777,931.97,203.59,0.0,100.0,37,Al Ain,22.011,0,0,0,0,,,,66.05984138428262,100.0,45.33165104542177,54.659336697909154,71.42,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a332effffff,7,24.124085832643647,55.30137765021357,4.5673,931.39,203.93,0.0,100.0,37,Al Ain,38.125,0,0,0,0,,,,66.04181687094449,100.0,45.33165104542177,54.659336697909154,71.42,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac068ffffff,7,25.609270299627276,55.92082984261893,4.7457,929.88,195.94,0.0,100.0,48,Ras Al Khaimah,15.82,0,0,0,0,,,,66.02379235760635,100.0,45.33165104542177,54.659336697909154,71.41,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
