competitor_place_id,competitor_name,competitor_tier,observed_search_type,primary_type,primary_type_display,types,address,latitude,longitude,rating,review_count,business_status,phone,website,google_maps_url,opening_hours,source,retrieved_at
ChIJTx0RdcZrXz4Rz8J81BpPl78,Massage In Dubai,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",27 Al Rabeea' 1 St - Al Thanyah First - Barsha Heights - Dubai,25.093698999999997,55.174721,4.8,9.0,OPERATIONAL,+971 55 802 5064,http://wa.me/971558025064,https://maps.google.com/?cid=13805590159380234959&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJCVYPBQBDXj4RK9Hr5bvtnKk,Massage Taiwan Luxury Tunb,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",CF77+F8P - Al Rawdah - W57 - Abu Dhabi,24.4137125,54.4633281,5.0,9.0,OPERATIONAL,,,https://maps.google.com/?cid=12221904880048787755&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJU8S8DABDXj4RAe-IWI2fqcM,Massage Taiwan Vip Luxury UAE,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",CF6M+MXG - Al Rawdah - W65 - Abu Dhabi,24.4116875,54.4849531,5.0,9.0,OPERATIONAL,,,https://maps.google.com/?cid=14098975537884622593&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJw9_X_DJ19j4RnkhOKYf6QvI,Rose Garden Home Spa and Massage,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Al jamayel street - Al Dhait - Ras Al Khaimah,25.7154363,55.920972299999995,5.0,9.0,OPERATIONAL,+971 56 642 6659,,https://maps.google.com/?cid=17456790564061989022&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJCX7D9ANdXz4RK7OSLxZK9eY,Rose Gold Personal Care Center,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",799J+M3Q - 3 A St - Al Twar Fifth - Al Twar 5 - Dubai,25.2692031,55.3802351,3.2,9.0,OPERATIONAL,+971 58 592 8799,https://www.facebook.com/Rose-Gold-Personal-Care-Center-108160924532659,https://maps.google.com/?cid=16642289457165415211&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 1:00 AM | Tuesday: 10:00 AM – 1:00 AM | Wednesday: 10:00 AM – 1:00 AM | Thursday: 10:00 AM – 1:00 AM | Friday: 1:00 PM – 1:00 AM | Saturday: 10:00 AM – 1:00 AM | Sunday: 10:00 AM – 1:00 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJ945rcwBFXj4RkED4A0Sq8Fs,The Massage Taiwan Luxuryy,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",FH6R+HR - Yas Island - YS3 06 - Abu Dhabi,24.4614375,54.5920625,5.0,9.0,OPERATIONAL,,,https://maps.google.com/?cid=6624982260963098768&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Google Places API (New) Nearby Search,2026-09-02T15:22:51+00:00
ChIJrU08DyJ19j4R9eK8uVKXt2Q,Vintage deluxe spa,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Al Dhait - Ras Al Khaimah,25.7376509,55.8881459,4.6,9.0,OPERATIONAL,+971 52 410 3819,https://wa.me/+971561964208,https://maps.google.com/?cid=7257435706090119925&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJHTuuciRdXz4RUwoNx570Btw,Ayur Mantra Kerala Spa,ADJACENT,spa,store,Store,"massage_spa, massage, spa, store, point_of_interest, service, establishment",near Raha Tea Junction - Al Qusais Ind. Third - Dubai,25.2966134,55.3874268,3.5,8.0,OPERATIONAL,+971 4 449 0947,https://sites.google.com/view/ayurmatraspadubai/home,https://maps.google.com/?cid=15854628500985940563&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 11:00 AM – 12:30 AM | Tuesday: 11:00 AM – 12:30 AM | Wednesday: 11:00 AM – 12:30 AM | Thursday: 11:00 AM – 12:30 AM | Friday: 11:00 AM – 12:30 AM | Saturday: 11:00 AM – 12:30 AM | Sunday: 11:00 AM – 12:30 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJ4xZWk9ZDXz4RHEBBt1Ep8_8,Blaire massage spa,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",35VG+VR - Al Thanyah First - Barsha Heights - Dubai,25.0946398,55.177086599999996,4.5,8.0,OPERATIONAL,+971 52 654 8339,https://blairespa.lovable.app/,https://maps.google.com/?cid=18443130329955909660&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJsUptcJBDXz4RkhidRU5x2cM,Home Massage europen Dubai,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Creek - Vida - Hotel - الخيران الأولى - Dubai Creek Harbour - دبي,25.2053847,55.344000900000005,5.0,8.0,OPERATIONAL,+971 56 786 2983,https://wa.me/971567862983,https://maps.google.com/?cid=14112435488331470994&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJnzckUIZdXz4Rlz1pmDZqACQ,Massage Silk Road Comfort Destination Dubai,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Al Kheeran First - Dubai Creek Harbour - Dubai,25.2055981,55.3440552,5.0,8.0,OPERATIONAL,,https://silkroadcomfort.site/,https://maps.google.com/?cid=2594190168083217815&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJlQ9T01pBXj4RMUpF_aDza6U,Massage center,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",8th St - Musaffah - M8 - Abu Dhabi,24.380680899999998,54.512906799999996,4.0,8.0,OPERATIONAL,+971 52 332 5067,https://wa.me/message/HBYKLX6MIDXXD1,https://maps.google.com/?cid=11919888711535643185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJF8bhlQ5X9D4Rb3VdU9Ks7Z4,Olivera spa,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Al Sheria-1 - Skamkam - Fujairah,25.158516799999997,56.348369399999996,4.8,8.0,OPERATIONAL,+971 55 663 5395,https://wa.me/+971556635395,https://maps.google.com/?cid=11451999446814782831&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJT8YgcFx19j4R2Qy7eS_7ysY,Paradise Home Spa and Massage,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Al Dhait - الظيت الجنوبي - إمارة رأس الخيمة,25.7282287,55.9195253,5.0,8.0,OPERATIONAL,+971 52 449 5262,,https://maps.google.com/?cid=14324537746129620185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJQdoZCUM5Xj4RQfxpzKbPKiY,"Red Chilly Wellness Spa & health care Center LLC , Shabiya 11",ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment","Shabiya -11, Behind Millennium Supermarket , Building # 5 - M-Floor , Room M-3 - مدينة محمد بن زايد - محمد بن زايد شرق 11 - أبو ظبي",24.3257834,54.536741199999994,2.4,8.0,OPERATIONAL,+971 50 879 5512,,https://maps.google.com/?cid=2750238837764127809&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJKYcYNVR19j4RXeT-niJg9To,Sohar Serenity Home Spa and Wellness,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",My City Centre - Al Dhait - Al Dhait South - Ras Al Khaimah,25.7284607,55.9198257,5.0,8.0,OPERATIONAL,+971 52 614 9565,,https://maps.google.com/?cid=4248407525306590301&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJRS3pHQBDXj4RKzmq0gi8wdY,The Massage Relax Services UAE,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",CCWQ+CF - Al Kheeran - Al Garm - Abu Dhabi,24.4460625,54.4386875,5.0,8.0,OPERATIONAL,+971 52 647 6486,,https://maps.google.com/?cid=15474856540701866283&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJGeXyd7g5Xj4RvsC4oti40rk,Tom massage 24 service,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",8GMM+5Q3 - Mohamed Bin Zayed City - ME10 - Abu Dhabi,24.3329375,54.534437499999996,4.6,8.0,OPERATIONAL,+971 55 512 6898,https://wa.me/971555126898,https://maps.google.com/?cid=13389967882708369598&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 4:00 AM | Tuesday: 10:00 AM – 4:00 AM | Wednesday: 10:00 AM – 4:00 AM | Thursday: 10:00 AM – 4:00 AM | Friday: 10:00 AM – 4:00 AM | Saturday: 10:00 AM – 4:00 AM | Sunday: 10:00 AM – 4:00 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJgTxkYZpJXj4RusR5vi7BXmA,Ultimate spa,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",akwar st - Al Sa`Adah - Zone 1 - Abu Dhabi,24.4301511,54.428888199999996,4.5,8.0,OPERATIONAL,+971 55 549 3502,https://wa.me/+971555493502,https://maps.google.com/?cid=6944200081960191162&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJe6YbYHt19j4RzWXUsXw06xU,DREAM PALACE MASSAGE,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",PVC9+55 - Sheikh Khalifa City - Ras Al Khaimah,25.7204293,55.8679434,5.0,7.0,OPERATIONAL,+971 52 859 5877,http://www.dreampalacemassage.com/,https://maps.google.com/?cid=1579413804487566797&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 2:00 AM | Tuesday: 10:00 AM – 2:00 AM | Wednesday: 10:00 AM – 2:00 AM | Thursday: 10:00 AM – 2:00 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 10:00 AM – 2:00 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJCVNqbO9rXz4RKjZnAvPT0Mw,Happy Massage in Al Barsha,ADJACENT,spa,massage,Massage service,"massage_spa, massage, spa, point_of_interest, service, establishment",Al Ghurfa Golden Tasty Building - Al Barsha 1 - Al Barsha First - Al Barsha - Dubai,25.113245499999998,55.1892894,4.7,7.0,OPERATIONAL,+971 55 402 9182,https://massageinalbarsha.weebly.com/,https://maps.google.com/?cid=14758529019563947562&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJX8a2nkdnXz4RgUqlHtd9Ef8,Hi,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Ras Al khor 108 - Ras Al Khor Ind. Third - رأس الخور الصناعية الثالثة - دبي,25.1825595,55.378613699999995,3.0,7.0,OPERATIONAL,+971 50 215 9135,,https://maps.google.com/?cid=18379609917161294465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 11:00 AM – 3:00 AM | Tuesday: 11:00 AM – 3:00 AM | Wednesday: 11:00 AM – 3:00 AM | Thursday: 11:00 AM – 3:00 AM | Friday: 11:00 AM – 3:00 AM | Saturday: 11:00 AM – 3:00 AM | Sunday: 11:00 AM – 3:00 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJ1182DwA3Xj4R-sFwncDFA_s,Kanaan Saloon Spa Bani Yas,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",7JWH+RF8 - Bani Yas - EB5 - Abu Dhabi,24.297,54.6287222,5.0,7.0,OPERATIONAL,+971 2 446 2027,http://www.kanaan.ae/,https://maps.google.com/?cid=18087517959515849210&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 11:00 AM – 11:30 PM | Tuesday: 11:00 AM – 11:30 PM | Wednesday: 11:00 AM – 11:30 PM | Thursday: 11:00 AM – 11:30 PM | Friday: 2:30 – 11:30 PM | Saturday: 11:00 AM – 11:30 PM | Sunday: 11:00 AM – 11:30 PM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJIbl6DmFpXz4R7yGwGA-BCJk,Massage Outcall Dubai Relax Luxury,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",35RG+QCX - Al Thanyah First - Barsha Heights - Dubai,25.0919375,55.1760625,5.0,7.0,OPERATIONAL,,https://www.homemassagesdubai.com/,https://maps.google.com/?cid=11027205589455348207&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJsRB7bQ119j4RP_uex-lYxyg,Al Nada Spa,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",16E St - Sheikh Saqr City - Al Dhait North - Ras Al Khaimah,25.7522207,55.9187316,4.8,6.0,OPERATIONAL,+971 52 697 0399,https://www.alnadaspa.ae/,https://maps.google.com/?cid=2938415042982247231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 2:00 AM | Tuesday: 10:00 AM – 2:00 AM | Wednesday: 10:00 AM – 2:00 AM | Thursday: 10:00 AM – 2:00 AM | Friday: 10:00 AM – 2:00 AM | Saturday: 10:00 AM – 2:00 AM | Sunday: 10:00 AM – 2:00 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJxyAzoT1pXz4R2M7Fdq3eOnY,Deluxe Best Spa,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, service, point_of_interest, establishment",5762+G25 - Al Qouz Third - Al Quoz - Dubai,25.161302799999998,55.2500535,2.3,6.0,OPERATIONAL,+971 52 194 5305,,https://maps.google.com/?cid=8519366481728098008&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJ9bk34nX59D4RBYRXy7npcO4,Massage Center & Spa Fujairah,ADJACENT,spa,spa,Spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Hamad Bin - Safad - Fujairah,25.1222396,56.3428915,4.0,6.0,OPERATIONAL,+971 55 593 4688,https://www.facebook.com/profile.php?id=61550229210802,https://maps.google.com/?cid=17181489562608174085&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) Nearby Search,2026-09-02T15:22:51+00:00
ChIJ922ZwNhHXj4RWAn_0icDknM,Massage Sun Professional Full Services,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, spa, massage, service, point_of_interest, establishment",18 Al Fanajeel St - Mohamed Bin Zayed City - ME9 - Abu Dhabi,24.4158793,54.4914797,5.0,6.0,OPERATIONAL,+971 54 594 3596,https://massagesun.weebly.com/,https://maps.google.com/?cid=8327722130540005720&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 2:30 AM | Tuesday: 10:00 AM – 2:30 AM | Wednesday: 10:00 AM – 2:30 AM | Thursday: 10:00 AM – 2:30 AM | Friday: 10:00 AM – 2:30 AM | Saturday: 10:00 AM – 2:30 AM | Sunday: 10:00 AM – 2:30 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJt_YVKwBDXj4RmTP-hMMns0A,Massage Taiwan Ruby Relax,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",CFFF+H8F - Al Muntazah - E48 - Abu Dhabi,24.423937499999997,54.473296899999994,5.0,6.0,OPERATIONAL,+971 55 794 5628,http://massageae.com/,https://maps.google.com/?cid=4662113759961953177&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJqdvBFgBtXz4RAl0AqmCKg14,Massage Venus Relax Body,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",35CC+5RV - Al Thanyah Fourth - Emirates Hills - Dubai,25.0704875,55.172046900000005,5.0,6.0,OPERATIONAL,,,https://maps.google.com/?cid=6810439209287965954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJ06MWZEtHXj4RRsLl_M1Vr_U,Rimal Spa Relax,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Building 351 M Floor - Al Nakhwah St - Khalifa City - Sector 33 - Abu Dhabi,24.3968137,54.556807,4.3,6.0,OPERATIONAL,+971 58 848 5946,,https://maps.google.com/?cid=17703463003416281670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 12:00 AM | Tuesday: 10:00 AM – 12:00 AM | Wednesday: 10:00 AM – 12:00 AM | Thursday: 10:00 AM – 12:00 AM | Friday: 10:00 AM – 12:00 AM | Saturday: 10:00 AM – 12:00 AM | Sunday: 10:00 AM – 12:00 AM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJEZVl9EZ19j4R1Zx8JSWwVc0,spa&massage,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment",Sheikh Mohamed Bin Salem Rd - Sheikh Khalifa City - Ras Al Khaimah,25.731403399999998,55.884183699999994,4.2,6.0,OPERATIONAL,+971 58 120 9988,,https://maps.google.com/?cid=14795925824384834773&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJF14F-a1zXz4RPyYrdHQupUQ,华艺养身馆,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, service, point_of_interest, establishment",2529+7CC - Dubai Investment Park First - Green Community Village - Dubai,25.000689899999998,55.168507899999994,3.7,6.0,OPERATIONAL,+971 50 420 2187,,https://maps.google.com/?cid=4946410843436426815&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJP-unmJ9rXz4R94hUIXZt-HM,Bio Sculpture Middle East LLC,ADJACENT,spa,spa,Spa,"spa, point_of_interest, establishment","109, Al Maidoor Building Sheikh Zayed Road, Al Quoz 3 P.O.BOX 74706 - شارع الشيخ زايد - القوز الصناعية الثالثة - القوز - دبي",25.1293044,55.2117024,4.6,5.0,OPERATIONAL,+971 4 341 4820,,https://maps.google.com/?cid=8356549462718712055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJHTuYaCL59D4RbThcPbv9atk,Eva massage spa,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Fujairah - Fujairah City Center - Fujairah,25.122486799999997,56.3255895,2.6,5.0,OPERATIONAL,+971 55 224 8806,https://wa.me/+971552248806,https://maps.google.com/?cid=15666613234391857261&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
ChIJle4Mb4r59D4RJMzJj85f-fo,Fujairah Massage Service 24x7,ADJACENT,spa,massage_spa,Massage spa,"massage_spa, massage, spa, point_of_interest, service, establishment",Fujairah City Center - Fujairah,25.122512999999998,56.324014600000005,2.4,5.0,OPERATIONAL,+971 55 593 4688,https://www.facebook.com/profile.php?id=61553341352921,https://maps.google.com/?cid=18084591119463205924&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Google Places API (New) adaptive Nearby Search,2026-09-02T15:35:56+00:00
